Symbol,Company_Name,Country,Sector,Industry,F1,F2,F3,F4
B0C2CQ,ENGIE SA.,France,Utilities,Multi-Utilities,"32,168.5",1.2,0.0,52.0
714505,Eni S.p.A.,Italy,Energy,Oil Gas & Consumable Fuels,"52,636.9",1.0,6.2,27.4
633393,ENN Energy Holdings Limited,China,Utilities,Gas Utilities,"15,870.2",0.3,2.4,34.8
B65SQW,"Enphase Energy, Inc.",United States,Information Technology,Semiconductors & Semiconductor Equipment,"21,087.4",0.0,0.0,#N/A
B5VQMV,Entain PLC,United Kingdom,Consumer Discretionary,Hotels Restaurants & Leisure,"9,993.9",0.4,0.0,#N/A
259970,"Entegris, Inc.",United States,Information Technology,Semiconductors & Semiconductor Equipment,"14,308.5",0.1,0.4,22.1
231708,Entergy Corporation,United States,Utilities,Electric Utilities,"23,687.0",0.5,3.5,6.7
231802,"EOG Resources, Inc.",United States,Energy,Oil Gas & Consumable Fuels,"71,796.8",0.3,2.4,-8.5
B44Z3T,"EPAM Systems, Inc.",United States,Information Technology,IT Services,"17,888.3",0.1,0.0,26.7
BMD58R,Epiroc AB Class A,Sweden,Industrials,Machinery,"21,518.4",0.1,1.6,9.2
BJ7W9K,EQT AB,Sweden,Financials,Capital Markets,"26,606.9",0.1,1.0,90.7
B128R9,Equatorial Energia S.A.,Brazil,Utilities,Electric Utilities,"5,336.2",0.4,2.7,33.6
231914,Equifax Inc.,United States,Industrials,Professional Services,"23,008.8",0.2,0.8,34.6
BVLZX1,"Equinix, Inc.",United States,Real Estate,Equity Real Estate Investment Trusts (REITs),"58,020.9",0.2,1.9,-6.9
713360,Equinor ASA,Norway,Energy,Oil Gas & Consumable Fuels,"111,466.5",0.4,2.3,13.8
BKRMR9,"Equitable Holdings, Inc.",United States,Financials,Diversified Financial Services,"10,572.9",0.6,2.6,37.5
256312,"Equity LifeStyle Properties, Inc.",United States,Real Estate,Equity Real Estate Investment Trusts (REITs),"26,071.0",0.1,2.3,1.1
231915,Equity Residential,United States,Real Estate,Equity Real Estate Investment Trusts (REITs),"28,686.3",0.4,3.4,22.2
B03MS9,Eregli Demir Ve Celik Fabrikalari T.A.S.,Turkey,Materials,Metals & Mining,"7,028.1",0.9,13.9,8.3
231171,Erie Indemnity Company Class A,United States,Financials,Insurance,"7,623.6",0.2,2.7,-1.0
528983,Erste Group Bank AG,Austria,Financials,Banks,"13,658.7",1.3,5.4,-1.3
BHNCRK,ESR Cayman Ltd.,Hong Kong,Real Estate,Real Estate Management & Development,"12,824.0",0.3,0.0,18.4
BLCF3J,"Essential Utilities, Inc.",United States,Utilities,Water Utilities,"11,794.6",0.4,2.4,34.6
231661,"Essex Property Trust, Inc.",United States,Real Estate,Equity Real Estate Investment Trusts (REITs),"19,475.3",0.3,3.1,-0.5
721247,EssilorLuxottica SA,France,Consumer Discretionary,Textiles Apparel & Luxury Goods,"68,232.2",0.6,1.7,-23.1
BF1K7P,Essity AB Class B,Sweden,Consumer Staples,Household Products,"18,161.4",0.4,2.7,-1.0
232052,Estee Lauder Companies Inc. Class A,United States,Consumer Staples,Personal Products,"81,879.0",0.1,1.0,25.8
580622,Etablissementen Franz Colruyt N.V.,Belgium,Consumer Staples,Food & Staples Retailing,"4,420.5",0.6,3.3,0.2
B12LR5,Etihad Etisalat Co.,Saudi Arabia,Communication Services,Wireless Telecommunication Services,"7,687.5",0.5,2.2,210.4
BWTN5N,"Etsy, Inc.",United States,Consumer Discretionary,Internet & Direct Marketing Retail,"10,022.1",0.1,0.0,92.6
704239,Eurazeo SA,France,Financials,Diversified Financial Services,"5,801.3",1.2,2.4,84.4
BYZ43T,Eurobank Ergasias Services & Holdings SA,Greece,Financials,Banks,"3,495.0",1.8,0.0,4.1
BNDPYV,Eurofins Scientific Societe Europeenne,Luxembourg,Health Care,Life Sciences Tools & Services,"17,439.1",0.2,0.8,70.1
BNBNSG,Euronext NV,Netherlands,Financials,Capital Markets,"8,674.4",0.5,2.5,20.6
255686,"Everest Re Group, Ltd.",Bermuda,Financials,Insurance,"11,058.0",0.8,2.4,56.3
632450,Evergreen Marine Corp. (Taiwan) Ltd.,Taiwan,Industrials,Marine,"24,173.4",0.6,13.1,"1,002.6"
BFMXGR,"Evergy, Inc.",United States,Utilities,Electric Utilities,"15,388.8",0.6,3.4,17.7
BVVN4Q,Eversource Energy,United States,Utilities,Electric Utilities,"30,756.2",0.5,2.9,9.5
BJXSCH,Evolution AB,Sweden,Consumer Discretionary,Hotels Restaurants & Leisure,"20,853.3",0.2,1.5,86.9
B3X0F9,Evolution Mining Limited,Australia,Materials,Metals & Mining,"4,524.5",0.5,2.3,6.5
B5ZQ9D,Evonik Industries AG,Germany,Materials,Chemicals,"12,474.9",0.9,4.5,-22.3
271995,Exact Sciences Corporation,United States,Health Care,Biotechnology,"9,149.1",0.3,0.0,#N/A
267051,Exelon Corporation,United States,Utilities,Electric Utilities,"46,197.3",0.5,2.9,-15.4
BYSLCX,EXOR N.V.,Netherlands,Financials,Diversified Financial Services,"16,726.3",0.5,0.7,137.2
B748CK,"Expedia Group, Inc.",United States,Consumer Discretionary,Hotels Restaurants & Leisure,"18,875.3",0.1,0.0,-25.9
232550,"Expeditors International of Washington, Inc.",United States,Industrials,Air Freight & Logistics,"17,540.3",0.2,1.3,37.9
B19NLV,Experian PLC,Ireland,Industrials,Professional Services,"28,860.2",0.1,1.7,5.5
B02HWR,Extra Space Storage Inc.,United States,Real Estate,Equity Real Estate Investment Trusts (REITs),"24,097.1",0.1,3.5,26.8
641880,Exxaro Resources Limited,South Africa,Energy,Oil Gas & Consumable Fuels,"4,353.9",0.6,15.8,10.8
232661,Exxon Mobil Corporation,United States,Energy,Oil Gas & Consumable Fuels,"381,867.0",0.4,3.9,11.6
BP2NF5,"F&F Co., Ltd.",South Korea,Consumer Discretionary,Textiles Apparel & Luxury Goods,"4,077.1",0.1,0.8,#N/A
242759,"F5, Inc.",United States,Information Technology,Communications Equipment,"9,754.1",0.2,0.0,-13.4
232977,FactSet Research Systems Inc.,United States,Financials,Capital Markets,"13,495.0",0.1,1.0,8.6
233029,Fair Isaac Corporation,United States,Information Technology,Software,"9,740.8",-0.1,0.0,41.6
256635,Fairfax Financial Holdings Limited,Canada,Financials,Insurance,"13,195.6",1.1,1.8,60.4
277167,Falabella S.A.,Chile,Consumer Discretionary,Multiline Retail,"6,845.5",0.9,4.1,-90.0
635693,Fanuc Corporation,Japan,Industrials,Machinery,"31,666.5",0.4,2.4,9.7
B63DLB,Far East Horizon Limited,Hong Kong,Financials,Diversified Financial Services,"3,573.9",1.8,6.5,11.2
633147,Far Eastern New Century Corporation,Taiwan,Industrials,Industrial Conglomerates,"5,601.5",1.3,4.8,-2.5
642185,"Far Eastone Telecommunications Co., Ltd.",Taiwan,Communication Services,Wireless Telecommunication Services,"9,019.9",0.3,3.9,4.9
633243,"FAST RETAILING CO., LTD.",Japan,Consumer Discretionary,Specialty Retail,"48,426.1",0.2,0.9,3.6
233226,Fastenal Company,United States,Industrials,Trading Companies & Distributors,"29,528.6",0.1,2.4,7.5
B0LC9F,Fastighets AB Balder Class B,Sweden,Real Estate,Real Estate Management & Development,"8,212.1",1.1,0.0,34.4
440044,Faurecia Societe europeenne,France,Consumer Discretionary,Auto Components,"3,642.8",1.1,0.0,#N/A
BJGWQG,Fawry For Banking Technology And Electronic Payment,Egypt,Information Technology,IT Services,796.3,0.1,0.0,58.3
214278,FedEx Corporation,United States,Industrials,Air Freight & Logistics,"52,760.9",0.4,1.5,136.4
633605,"Feng Tay Enterprise Co., Ltd.",Taiwan,Consumer Discretionary,Textiles Apparel & Luxury Goods,"5,272.2",0.1,2.3,-6.7
BJVNSS,Ferguson Plc,United Kingdom,Industrials,Trading Companies & Distributors,"25,489.5",0.2,2.0,26.3
BD6G50,Ferrari NV,Italy,Consumer Discretionary,Automobiles,"48,248.5",0.1,0.8,6.5
B03851,"Ferrovial, S.A.",Spain,Industrials,Construction & Engineering,"18,214.3",0.2,2.0,#N/A
B671GT,Fibra Uno Administracion SA de CV,Mexico,Real Estate,Equity Real Estate Investment Trusts (REITs),"3,923.3",2.0,9.8,-26.1
BNBRDD,"Fidelity National Financial, Inc. - FNF Group",United States,Financials,Insurance,"11,489.2",0.8,4.3,62.4
276979,"Fidelity National Information Services, Inc.",United States,Information Technology,IT Services,"59,079.9",0.8,1.9,-37.2
233674,Fifth Third Bancorp,United States,Financials,Banks,"24,733.5",0.7,3.3,6.0
BNGN9Z,FinecoBank SpA,Italy,Financials,Banks,"8,269.9",0.2,3.1,17.6
662447,First Abu Dhabi Bank P.J.S.C.,United Arab Emirates,Financials,Banks,"59,252.7",0.5,2.4,2.5
235558,"First Citizens BancShares, Inc. Class A",United States,Financials,Banks,"10,496.2",0.9,0.3,17.0
658011,First Financial Holding Co. Ltd.,Taiwan,Financials,Banks,"11,236.3",0.7,3.8,6.7
234760,First Quantum Minerals Ltd.,Canada,Materials,Metals & Mining,"18,668.8",0.5,0.0,33.7
B4WHY1,First Republic Bank,United States,Financials,Banks,"25,417.4",0.5,0.8,18.7
210092,FirstEnergy Corp.,United States,Utilities,Electric Utilities,"24,133.3",0.4,3.7,10.0
660699,FirstRand Limited,South Africa,Financials,Diversified Financial Services,"23,777.0",0.4,4.5,-9.4
BJMKSJ,FirstService Corp,Canada,Real Estate,Real Estate Management & Development,"5,309.0",0.1,0.7,19.2
234203,"Fiserv, Inc.",United States,Information Technology,IT Services,"60,870.9",0.5,0.0,-4.0
634025,Fisher & Paykel Healthcare Corporation Limited,New Zealand,Health Care,Health Care Equipment & Supplies,"7,603.1",0.1,1.9,43.4
BKKDH3,Fiverr International Ltd.,Israel,Consumer Discretionary,Internet & Direct Marketing Retail,"1,383.6",0.2,0.0,#N/A
BYQ977,"Flat Glass Group Co., Ltd. Class H",China,Information Technology,Semiconductors & Semiconductor Equipment,"13,496.4",0.1,0.0,81.1
B4R28B,"FLEETCOR Technologies, Inc.",United States,Information Technology,IT Services,"17,132.5",0.2,0.0,0.4
232860,FMC Corporation,United States,Materials,Chemicals,"14,947.7",0.2,1.8,15.4
224205,Fomento Economico Mexicano SAB de CV Units Cons. Of 1 ShsB And 4 ShsD,Mexico,Consumer Staples,Beverages,"16,106.5",0.8,2.3,-5.9
261546,Ford Motor Company,United States,Consumer Discretionary,Automobiles,"51,374.5",0.8,3.1,53.9
B03MSR,Ford Otomotiv Sanayi A.S.,Turkey,Consumer Discretionary,Automobiles,"6,156.2",0.1,6.0,57.3
634871,Formosa Chemicals & Fibre Corporation,Taiwan,Materials,Chemicals,"15,436.9",0.9,6.1,12.6
671871,Formosa Petrochemical Corp,Taiwan,Energy,Oil Gas & Consumable Fuels,"29,665.1",0.4,4.1,26.5
634854,Formosa Plastics Corporation,Taiwan,Materials,Chemicals,"22,026.4",0.7,7.8,29.4
608625,Fortescue Metals Group Ltd,Australia,Materials,Metals & Mining,"42,125.9",0.4,15.0,98.4
B5B210,"Fortinet, Inc.",United States,Information Technology,Software,"43,435.4",0.0,0.0,26.1
234720,Fortis Inc.,Canada,Utilities,Electric Utilities,"23,643.0",0.6,3.4,-8.0
BYT3MK,Fortive Corp.,United States,Industrials,Machinery,"20,714.7",0.4,0.5,-25.2
557955,Fortum Oyj,Finland,Utilities,Electric Utilities,"16,184.0",0.9,6.8,-8.4
B3MC7D,"Fortune Brands Home & Security, Inc.",United States,Industrials,Building Products,"8,660.8",0.3,1.7,31.5
B1Z7FX,Fosun International Limited,China,Industrials,Industrial Conglomerates,"8,325.0",2.5,3.8,-12.7
BJJMGL,Fox Corporation Class A,United States,Communication Services,Media,"18,008.4",0.6,1.4,6.6
680177,"Foxconn Technology Co., Ltd.",Taiwan,Information Technology,Electronic Equipment Instruments & Components,"2,566.0",1.5,3.1,-21.2
B29NF3,Franco-Nevada Corporation,Canada,Materials,Metals & Mining,"25,676.2",0.2,1.0,82.5
235068,"Franklin Resources, Inc.",United States,Financials,Capital Markets,"12,668.6",0.9,4.6,10.5
655594,Fraser & Neave Holdings Bhd.,Malaysia,Consumer Staples,Beverages,"1,698.6",0.4,2.9,-4.8
235211,"Freeport-McMoRan, Inc.",United States,Materials,Metals & Mining,"51,216.9",0.3,1.7,46.8
512907,Fresenius Medical Care AG & Co. KGaA,Germany,Health Care,Health Care Providers & Services,"17,321.0",0.9,2.4,-13.6
435209,Fresenius SE & Co. KGaA,Germany,Health Care,Health Care Providers & Services,"18,801.4",1.1,2.8,-2.3
641167,"Fubon Financial Holding Co., Ltd.",Taiwan,Financials,Insurance,"25,696.7",1.1,5.5,66.1
BNHRG8,Fuchs Petrolub SE Pref,Germany,Materials,Chemicals,"3,776.3",0.5,3.7,2.9
635636,"Fuji Electric Co., Ltd.",Japan,Industrials,Electrical Equipment,"6,785.4",0.6,1.7,20.6
635652,FUJIFILM Holdings Corp,Japan,Information Technology,Technology Hardware Storage & Peripherals,"27,812.7",0.7,1.7,24.2
635694,Fujitsu Limited,Japan,Information Technology,IT Services,"32,018.3",0.4,1.2,46.6
BGK4T3,Futu Holdings Ltd. Sponsored ADR Class A,Hong Kong,Financials,Capital Markets,"4,661.1",0.6,0.0,237.8
BWGCFG,"Fuyao Glass Industry Group Co., Ltd. Class H",China,Consumer Discretionary,Auto Components,"13,520.5",0.3,3.3,-3.6
613340,GAIL (India) Limited,India,Utilities,Gas Utilities,"8,780.2",0.8,5.9,6.9
646587,Galaxy Entertainment Group Limited,Hong Kong,Consumer Discretionary,Hotels Restaurants & Leisure,"22,749.1",0.4,0.0,-53.9
B1FW75,GALP Energia SGPS SA Class B,Portugal,Energy,Oil Gas & Consumable Fuels,"10,115.2",0.3,4.6,-82.4
BZ9NS1,"Ganfeng Lithium Co., Ltd. Class H",China,Materials,Metals & Mining,"24,125.9",0.1,0.3,71.4
B3Z5T1,Garmin Ltd.,Switzerland,Consumer Discretionary,Household Durables,"19,544.3",0.3,2.6,15.4
237276,"Gartner, Inc.",United States,Information Technology,IT Services,"19,329.4",0.0,0.0,71.1
455710,GEA Group Aktiengesellschaft,Germany,Industrials,Machinery,"6,857.8",0.4,2.5,32.3
B1WGG9,Geberit AG,Switzerland,Industrials,Building Products,"18,891.9",0.1,2.4,13.3
774246,Gecina SA,France,Real Estate,Equity Real Estate Investment Trusts (REITs),"8,465.5",1.7,5.0,-36.9
653182,Geely Automobile Holdings Limited,Hong Kong,Consumer Discretionary,Automobiles,"17,162.1",0.6,1.5,-29.5
B6197Q,Generac Holdings Inc.,United States,Industrials,Electrical Equipment,"13,392.2",0.2,0.0,35.8
236516,General Dynamics Corporation,United States,Industrials,Aerospace & Defense,"62,755.8",0.3,2.2,0.4
BL59CR,General Electric Company,United States,Industrials,Industrial Conglomerates,"82,770.0",0.5,0.4,#N/A
236702,"General Mills, Inc.",United States,Consumer Staples,Food Products,"40,691.5",0.2,3.0,11.3
B665KZ,General Motors Company,United States,Consumer Discretionary,Automobiles,"52,241.0",1.1,0.0,12.8
459573,Genmab A/S,Denmark,Health Care,Biotechnology,"19,948.3",0.2,0.0,31.6
BD9Q2J,Genscript Biotech Corporation,China,Health Care,Life Sciences Tools & Services,"5,668.0",0.2,0.0,#N/A
B1VXJL,Genting Bhd.,Malaysia,Consumer Discretionary,Hotels Restaurants & Leisure,"4,277.3",1.9,2.4,#N/A
B1VXKN,Genting Malaysia Bhd.,Malaysia,Consumer Discretionary,Hotels Restaurants & Leisure,"4,084.5",0.8,3.0,#N/A
BDRTVP,Genting Singapore Limited,Singapore,Consumer Discretionary,Hotels Restaurants & Leisure,"6,751.5",0.9,1.3,-48.1
236748,Genuine Parts Company,United States,Consumer Discretionary,Distributors,"18,616.9",0.2,2.7,8.7
295666,George Weston Limited,Canada,Consumer Staples,Food & Staples Retailing,"17,194.9",0.3,1.8,73.4
264551,Gerdau S.A. Pfd,Brazil,Materials,Metals & Mining,"8,572.8",1.0,0.0,109.4
769835,Getinge AB Class B,Sweden,Health Care,Health Care Equipment & Supplies,"7,818.8",0.4,1.4,#N/A
B292JQ,Getlink SE,France,Industrials,Transportation Infrastructure,"10,422.5",0.1,0.5,#N/A
BW4NKK,"GF Securities Co., Ltd. Class H",China,Financials,Capital Markets,"16,276.9",1.0,5.8,27.6
BKDT64,GFL Environmental Inc,Canada,Industrials,Commercial Services & Supplies,"10,475.9",0.4,0.2,#N/A
637216,"Giant Manufacturing Co., Ltd.",Taiwan,Consumer Discretionary,Leisure Products,"2,979.9",0.3,4.0,36.0
225464,Gildan Activewear Inc.,Canada,Consumer Discretionary,Textiles Apparel & Luxury Goods,"5,748.0",0.3,2.2,32.4
236917,"Gilead Sciences, Inc.",United States,Health Care,Biotechnology,"79,297.7",0.3,4.6,-12.4
598061,Givaudan SA,Switzerland,Materials,Chemicals,"33,040.5",0.1,1.9,11.4
B4PH0C,Gjensidige Forsikring ASA,Norway,Financials,Insurance,"10,206.7",0.2,3.8,7.0
B4T3BW,Glencore plc,Switzerland,Materials,Metals & Mining,"81,806.9",0.5,4.2,17.8
271201,Global Payments Inc.,United States,Information Technology,IT Services,"33,691.8",0.7,0.8,7.3
BWX43R,Global Power Synergy Public Company Ltd,Thailand,Utilities,Independent Power and Renewable Electricity Producers,"5,079.7",0.6,2.4,12.1
BS7JP3,"GlobalWafers Co., Ltd.",Taiwan,Information Technology,Semiconductors & Semiconductor Equipment,"8,446.1",0.2,2.6,-2.9
BK6YKG,Globe Life Inc.,United States,Financials,Insurance,"9,446.8",0.7,0.9,5.1
628486,Globe Telecom Inc.,Philippines,Communication Services,Wireless Telecommunication Services,"6,362.6",0.3,4.4,7.7
B8RBZV,GLP-J REIT,Japan,Real Estate,Equity Real Estate Investment Trusts (REITs),"5,985.0",0.6,3.7,1.5
B06CMQ,"GMO Payment Gateway, Inc.",Japan,Information Technology,IT Services,"6,099.6",0.1,0.6,29.8
450109,GN Store Nord A/S,Denmark,Health Care,Health Care Equipment & Supplies,"4,520.6",0.2,0.7,10.9
BWFRFC,"GoDaddy, Inc. Class A",United States,Information Technology,IT Services,"11,349.4",0.0,0.0,55.1
B1BDGY,Godrej Consumer Products Limited,India,Consumer Staples,Personal Products,"10,462.5",0.1,0.0,-12.2
BGQL72,Godrej Properties Limited,India,Real Estate,Real Estate Management & Development,"4,654.6",0.2,0.0,2.3
628021,Gold Fields Limited,South Africa,Materials,Metals & Mining,"10,111.0",0.4,2.6,#N/A
240796,"Goldman Sachs Group, Inc.",United States,Financials,Capital Markets,"105,345.4",1.0,2.6,49.2
B01Z8S,GOME Retail Holdings Limited,Hong Kong,Consumer Discretionary,Specialty Retail,"1,849.7",1.9,0.0,#N/A
B03FYZ,Goodman Group,Australia,Real Estate,Equity Real Estate Investment Trusts (REITs),"25,231.4",0.4,1.6,25.5
636586,GPT Group,Australia,Real Estate,Equity Real Estate Investment Trusts (REITs),"6,484.6",1.3,4.8,-5.9
BP6NH4,Grab Holdings Ltd. (Singapore) Class A,Singapore,Industrials,Road & Rail,"10,649.8",0.7,0.0,#N/A
BYQKH3,Grasim Industries Ltd,India,Materials,Construction Materials,"12,349.4",0.7,0.3,50.3
671825,"Great Wall Motor Co., Ltd. Class H",China,Consumer Discretionary,Automobiles,"37,389.0",0.3,3.5,37.0
238495,Great-West Lifeco Inc.,Canada,Financials,Insurance,"24,229.3",0.8,5.9,15.2
710725,Greek Organisation of Football Prognostics SA,Greece,Consumer Discretionary,Hotels Restaurants & Leisure,"5,029.4",0.2,4.5,17.9
677170,Green Cross Corporation,South Korea,Health Care,Biotechnology,"1,628.0",0.6,1.1,129.6
B17N9P,Greentown China Holdings Ltd.,China,Real Estate,Real Estate Management & Development,"4,312.3",1.3,4.0,78.1
BD20C1,Greentown Service Group Co. Ltd.,China,Real Estate,Real Estate Management & Development,"3,210.8",0.3,2.5,20.5
BYY3DX,"Grifols, S.A. Class A",Spain,Health Care,Biotechnology,"12,417.2",0.6,1.5,-29.7
709732,Groupe Bruxelles Lambert SA,Belgium,Financials,Diversified Financial Services,"13,574.0",1.7,2.3,#N/A
BBGB5W,Growthpoint Properties Limited,South Africa,Real Estate,Equity Real Estate Investment Trusts (REITs),"2,929.6",1.6,8.9,-8.0
239254,Gruma SAB de CV Class B,Mexico,Consumer Staples,Food Products,"4,750.0",0.3,2.1,13.1
B0ZV10,Grupo Aeroportuario del Pacifico SAB de CV Class B,Mexico,Industrials,Transportation Infrastructure,"7,342.7",0.1,5.0,-7.6
263934,Grupo Aeroportuario del Sureste SA de CV Class B,Mexico,Industrials,Transportation Infrastructure,"6,444.4",0.3,2.1,-11.5
239247,Grupo Bimbo SAB de CV Class A,Mexico,Consumer Staples,Food Products,"12,785.6",0.4,1.1,47.4
239345,Grupo Carso SAB de CV Class A1,Mexico,Industrials,Industrial Conglomerates,"7,295.5",0.7,1.5,-7.8
BMSK71,Grupo de Inversiones Suramericana S.A.,Colombia,Financials,Diversified Financial Services,"5,438.8",1.3,1.9,-24.9
242104,Grupo Financiero Banorte SAB de CV Class O,Mexico,Financials,Banks,"18,367.5",0.6,0.0,-6.8
282239,Grupo Financiero Inbursa SAB de CV Class O,Mexico,Financials,Banks,"10,591.0",0.8,0.0,1.6
264367,Grupo Mexico S.A.B. de C.V. Class B,Mexico,Materials,Metals & Mining,"36,651.8",0.4,0.0,53.6
238010,"Grupo Televisa, S.A.B.",Mexico,Communication Services,Media,"4,901.0",1.4,1.0,-7.8
653709,GS Engineering & Construction Corp.,South Korea,Industrials,Construction & Engineering,"2,518.3",1.5,3.4,-19.3
B01RJV,GS Holdings Corp.,South Korea,Industrials,Industrial Conglomerates,"3,356.1",2.5,4.3,15.5
092528,GSK plc,United Kingdom,Health Care,Pharmaceuticals,"109,963.4",0.2,2.9,4.0
B77H11,"GT Capital Holdings, Inc.",Philippines,Industrials,Industrial Conglomerates,"2,109.3",1.8,0.6,-12.3
691316,Guangdong Investment Limited,Hong Kong,Utilities,Water Utilities,"8,397.7",0.7,6.0,-2.2
B43399,"Guangzhou Automobile Group Co., Ltd. Class H",China,Consumer Discretionary,Automobiles,"17,403.9",0.8,3.7,-9.5
B19H8Y,"Guangzhou R&F Properties Co., Ltd. Class H",China,Real Estate,Real Estate Management & Development,"1,314.9",9.2,4.3,-22.2
B7JYSG,"Guidewire Software, Inc.",United States,Information Technology,Software,"6,413.1",0.2,0.0,#N/A
BLR5MP,Gulf Energy Development Public Company Limited,Thailand,Utilities,Independent Power and Renewable Electricity Producers,"15,619.3",0.2,0.9,26.8
